model,target,test_year,feature,importance
lgbm_network_pressure,fwd_ret_1m,2024,z_network_weighted_degree_x_network_peer_sell_pressure,0.0
ridge_all,fwd_ret_3m,2012,z_owner_count,0.005977615248411894
ridge_all,fwd_ret_3m,2012,z_owner_hhi,0.007515612989664078
ridge_all,fwd_ret_3m,2012,z_top_owner_share,0.00471471156924963
ridge_all,fwd_ret_3m,2012,z_fragility_proxy,0.003051952924579382
ridge_all,fwd_ret_3m,2012,z_avg_manager_breadth,0.004259917419403791
ridge_all,fwd_ret_3m,2012,z_stock_sell_pressure,0.10846712440252304
ridge_all,fwd_ret_3m,2012,z_network_degree,0.0017943133134394884
ridge_all,fwd_ret_3m,2012,z_network_weighted_degree,0.0026067427825182676
ridge_all,fwd_ret_3m,2012,z_network_peer_sell_pressure,0.008565629832446575
ridge_all,fwd_ret_3m,2012,z_mktcap_proxy,0.0063535659573972225
ridge_all,fwd_ret_3m,2012,z_vol,0.022694744169712067
ridge_all,fwd_ret_3m,2012,z_fragility_proxy_x_stock_sell_pressure,0.017262274399399757
ridge_all,fwd_ret_3m,2012,z_fragility_proxy_x_network_peer_sell_pressure,0.0019177868962287903
ridge_all,fwd_ret_3m,2012,z_owner_hhi_x_stock_sell_pressure,0.04680337756872177
ridge_all,fwd_ret_3m,2012,z_network_weighted_degree_x_network_peer_sell_pressure,0.006735604256391525
lgbm_all,fwd_ret_3m,2012,z_owner_count,150.0
lgbm_all,fwd_ret_3m,2012,z_owner_hhi,173.0
lgbm_all,fwd_ret_3m,2012,z_top_owner_share,49.0
lgbm_all,fwd_ret_3m,2012,z_fragility_proxy,46.0
lgbm_all,fwd_ret_3m,2012,z_avg_manager_breadth,84.0
lgbm_all,fwd_ret_3m,2012,z_stock_sell_pressure,359.0
lgbm_all,fwd_ret_3m,2012,z_network_degree,263.0
lgbm_all,fwd_ret_3m,2012,z_network_weighted_degree,322.0
lgbm_all,fwd_ret_3m,2012,z_network_peer_sell_pressure,74.0
lgbm_all,fwd_ret_3m,2012,z_mktcap_proxy,398.0
lgbm_all,fwd_ret_3m,2012,z_vol,392.0
lgbm_all,fwd_ret_3m,2012,z_fragility_proxy_x_stock_sell_pressure,22.0
lgbm_all,fwd_ret_3m,2012,z_fragility_proxy_x_network_peer_sell_pressure,7.0
lgbm_all,fwd_ret_3m,2012,z_owner_hhi_x_stock_sell_pressure,107.0
lgbm_all,fwd_ret_3m,2012,z_network_weighted_degree_x_network_peer_sell_pressure,44.0
lgbm_no_network,fwd_ret_3m,2012,z_owner_count,546.0
lgbm_no_network,fwd_ret_3m,2012,z_owner_hhi,514.0
lgbm_no_network,fwd_ret_3m,2012,z_top_owner_share,159.0
lgbm_no_network,fwd_ret_3m,2012,z_fragility_proxy,171.0
lgbm_no_network,fwd_ret_3m,2012,z_avg_manager_breadth,187.0
lgbm_no_network,fwd_ret_3m,2012,z_stock_sell_pressure,785.0
lgbm_no_network,fwd_ret_3m,2012,z_mktcap_proxy,733.0
lgbm_no_network,fwd_ret_3m,2012,z_vol,722.0
lgbm_no_network,fwd_ret_3m,2012,z_fragility_proxy_x_stock_sell_pressure,39.0
lgbm_no_network,fwd_ret_3m,2012,z_owner_hhi_x_stock_sell_pressure,194.0
lgbm_network_pressure,fwd_ret_3m,2012,z_stock_sell_pressure,1156.0
lgbm_network_pressure,fwd_ret_3m,2012,z_network_degree,711.0
lgbm_network_pressure,fwd_ret_3m,2012,z_network_weighted_degree,788.0
lgbm_network_pressure,fwd_ret_3m,2012,z_network_peer_sell_pressure,424.0
lgbm_network_pressure,fwd_ret_3m,2012,z_fragility_proxy_x_stock_sell_pressure,174.0
lgbm_network_pressure,fwd_ret_3m,2012,z_fragility_proxy_x_network_peer_sell_pressure,133.0
lgbm_network_pressure,fwd_ret_3m,2012,z_owner_hhi_x_stock_sell_pressure,338.0
lgbm_network_pressure,fwd_ret_3m,2012,z_network_weighted_degree_x_network_peer_sell_pressure,206.0
ridge_all,fwd_ret_3m,2013,z_owner_count,0.0043551186099648476
ridge_all,fwd_ret_3m,2013,z_owner_hhi,0.009008769877254963
ridge_all,fwd_ret_3m,2013,z_top_owner_share,0.005153129808604717
ridge_all,fwd_ret_3m,2013,z_fragility_proxy,0.002458957489579916
ridge_all,fwd_ret_3m,2013,z_avg_manager_breadth,0.005429345648735762
ridge_all,fwd_ret_3m,2013,z_stock_sell_pressure,0.10563933849334717
ridge_all,fwd_ret_3m,2013,z_network_degree,0.004882689565420151
ridge_all,fwd_ret_3m,2013,z_network_weighted_degree,0.0032716249115765095
ridge_all,fwd_ret_3m,2013,z_network_peer_sell_pressure,0.00824552122503519
ridge_all,fwd_ret_3m,2013,z_mktcap_proxy,0.006487191189080477
ridge_all,fwd_ret_3m,2013,z_vol,0.022205989807844162
ridge_all,fwd_ret_3m,2013,z_fragility_proxy_x_stock_sell_pressure,0.016604164615273476
ridge_all,fwd_ret_3m,2013,z_fragility_proxy_x_network_peer_sell_pressure,0.0019578393548727036
ridge_all,fwd_ret_3m,2013,z_owner_hhi_x_stock_sell_pressure,0.0467795766890049
ridge_all,fwd_ret_3m,2013,z_network_weighted_degree_x_network_peer_sell_pressure,0.0066900248639285564
lgbm_all,fwd_ret_3m,2013,z_owner_count,30.0
lgbm_all,fwd_ret_3m,2013,z_owner_hhi,36.0
lgbm_all,fwd_ret_3m,2013,z_top_owner_share,10.0
lgbm_all,fwd_ret_3m,2013,z_fragility_proxy,2.0
lgbm_all,fwd_ret_3m,2013,z_avg_manager_breadth,21.0
lgbm_all,fwd_ret_3m,2013,z_stock_sell_pressure,37.0
lgbm_all,fwd_ret_3m,2013,z_network_degree,56.0
lgbm_all,fwd_ret_3m,2013,z_network_weighted_degree,86.0
lgbm_all,fwd_ret_3m,2013,z_network_peer_sell_pressure,8.0
lgbm_all,fwd_ret_3m,2013,z_mktcap_proxy,89.0
lgbm_all,fwd_ret_3m,2013,z_vol,114.0
lgbm_all,fwd_ret_3m,2013,z_fragility_proxy_x_stock_sell_pressure,1.0
lgbm_all,fwd_ret_3m,2013,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2013,z_owner_hhi_x_stock_sell_pressure,19.0
lgbm_all,fwd_ret_3m,2013,z_network_weighted_degree_x_network_peer_sell_pressure,1.0
lgbm_no_network,fwd_ret_3m,2013,z_owner_count,304.0
lgbm_no_network,fwd_ret_3m,2013,z_owner_hhi,328.0
lgbm_no_network,fwd_ret_3m,2013,z_top_owner_share,92.0
lgbm_no_network,fwd_ret_3m,2013,z_fragility_proxy,90.0
lgbm_no_network,fwd_ret_3m,2013,z_avg_manager_breadth,118.0
lgbm_no_network,fwd_ret_3m,2013,z_stock_sell_pressure,498.0
lgbm_no_network,fwd_ret_3m,2013,z_mktcap_proxy,470.0
lgbm_no_network,fwd_ret_3m,2013,z_vol,449.0
lgbm_no_network,fwd_ret_3m,2013,z_fragility_proxy_x_stock_sell_pressure,25.0
lgbm_no_network,fwd_ret_3m,2013,z_owner_hhi_x_stock_sell_pressure,146.0
lgbm_network_pressure,fwd_ret_3m,2013,z_stock_sell_pressure,301.0
lgbm_network_pressure,fwd_ret_3m,2013,z_network_degree,161.0
lgbm_network_pressure,fwd_ret_3m,2013,z_network_weighted_degree,201.0
lgbm_network_pressure,fwd_ret_3m,2013,z_network_peer_sell_pressure,90.0
lgbm_network_pressure,fwd_ret_3m,2013,z_fragility_proxy_x_stock_sell_pressure,21.0
lgbm_network_pressure,fwd_ret_3m,2013,z_fragility_proxy_x_network_peer_sell_pressure,3.0
lgbm_network_pressure,fwd_ret_3m,2013,z_owner_hhi_x_stock_sell_pressure,79.0
lgbm_network_pressure,fwd_ret_3m,2013,z_network_weighted_degree_x_network_peer_sell_pressure,44.0
ridge_all,fwd_ret_3m,2014,z_owner_count,0.00016961677465587854
ridge_all,fwd_ret_3m,2014,z_owner_hhi,0.017508210614323616
ridge_all,fwd_ret_3m,2014,z_top_owner_share,0.010094507597386837
ridge_all,fwd_ret_3m,2014,z_fragility_proxy,0.002600593725219369
ridge_all,fwd_ret_3m,2014,z_avg_manager_breadth,0.008830688893795013
ridge_all,fwd_ret_3m,2014,z_stock_sell_pressure,0.10497847199440002
ridge_all,fwd_ret_3m,2014,z_network_degree,0.016303623095154762
ridge_all,fwd_ret_3m,2014,z_network_weighted_degree,0.006488267797976732
ridge_all,fwd_ret_3m,2014,z_network_peer_sell_pressure,0.007869531400501728
ridge_all,fwd_ret_3m,2014,z_mktcap_proxy,0.0062847379595041275
ridge_all,fwd_ret_3m,2014,z_vol,0.023727290332317352
ridge_all,fwd_ret_3m,2014,z_fragility_proxy_x_stock_sell_pressure,0.018130265176296234
ridge_all,fwd_ret_3m,2014,z_fragility_proxy_x_network_peer_sell_pressure,0.0013859927421435714
ridge_all,fwd_ret_3m,2014,z_owner_hhi_x_stock_sell_pressure,0.04628194123506546
ridge_all,fwd_ret_3m,2014,z_network_weighted_degree_x_network_peer_sell_pressure,0.005910856183618307
lgbm_all,fwd_ret_3m,2014,z_owner_count,2.0
lgbm_all,fwd_ret_3m,2014,z_owner_hhi,1.0
lgbm_all,fwd_ret_3m,2014,z_top_owner_share,1.0
lgbm_all,fwd_ret_3m,2014,z_fragility_proxy,0.0
lgbm_all,fwd_ret_3m,2014,z_avg_manager_breadth,1.0
lgbm_all,fwd_ret_3m,2014,z_stock_sell_pressure,6.0
lgbm_all,fwd_ret_3m,2014,z_network_degree,7.0
lgbm_all,fwd_ret_3m,2014,z_network_weighted_degree,0.0
lgbm_all,fwd_ret_3m,2014,z_network_peer_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2014,z_mktcap_proxy,6.0
lgbm_all,fwd_ret_3m,2014,z_vol,5.0
lgbm_all,fwd_ret_3m,2014,z_fragility_proxy_x_stock_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2014,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2014,z_owner_hhi_x_stock_sell_pressure,1.0
lgbm_all,fwd_ret_3m,2014,z_network_weighted_degree_x_network_peer_sell_pressure,0.0
lgbm_no_network,fwd_ret_3m,2014,z_owner_count,0.0
lgbm_no_network,fwd_ret_3m,2014,z_owner_hhi,5.0
lgbm_no_network,fwd_ret_3m,2014,z_top_owner_share,1.0
lgbm_no_network,fwd_ret_3m,2014,z_fragility_proxy,1.0
lgbm_no_network,fwd_ret_3m,2014,z_avg_manager_breadth,3.0
lgbm_no_network,fwd_ret_3m,2014,z_stock_sell_pressure,5.0
lgbm_no_network,fwd_ret_3m,2014,z_mktcap_proxy,6.0
lgbm_no_network,fwd_ret_3m,2014,z_vol,7.0
lgbm_no_network,fwd_ret_3m,2014,z_fragility_proxy_x_stock_sell_pressure,0.0
lgbm_no_network,fwd_ret_3m,2014,z_owner_hhi_x_stock_sell_pressure,2.0
lgbm_network_pressure,fwd_ret_3m,2014,z_stock_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2014,z_network_degree,7.0
lgbm_network_pressure,fwd_ret_3m,2014,z_network_weighted_degree,9.0
lgbm_network_pressure,fwd_ret_3m,2014,z_network_peer_sell_pressure,4.0
lgbm_network_pressure,fwd_ret_3m,2014,z_fragility_proxy_x_stock_sell_pressure,2.0
lgbm_network_pressure,fwd_ret_3m,2014,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2014,z_owner_hhi_x_stock_sell_pressure,8.0
lgbm_network_pressure,fwd_ret_3m,2014,z_network_weighted_degree_x_network_peer_sell_pressure,0.0
ridge_all,fwd_ret_3m,2015,z_owner_count,7.635162182850763e-05
ridge_all,fwd_ret_3m,2015,z_owner_hhi,0.013449332676827908
ridge_all,fwd_ret_3m,2015,z_top_owner_share,0.00815742090344429
ridge_all,fwd_ret_3m,2015,z_fragility_proxy,0.0025360407307744026
ridge_all,fwd_ret_3m,2015,z_avg_manager_breadth,0.008085330948233604
ridge_all,fwd_ret_3m,2015,z_stock_sell_pressure,0.10200436413288116
ridge_all,fwd_ret_3m,2015,z_network_degree,0.015227854251861572
ridge_all,fwd_ret_3m,2015,z_network_weighted_degree,0.004899060353636742
ridge_all,fwd_ret_3m,2015,z_network_peer_sell_pressure,0.007549689617007971
ridge_all,fwd_ret_3m,2015,z_mktcap_proxy,0.0041425954550504684
ridge_all,fwd_ret_3m,2015,z_vol,0.023269975557923317
ridge_all,fwd_ret_3m,2015,z_fragility_proxy_x_stock_sell_pressure,0.0157482847571373
ridge_all,fwd_ret_3m,2015,z_fragility_proxy_x_network_peer_sell_pressure,0.0013813646510243416
ridge_all,fwd_ret_3m,2015,z_owner_hhi_x_stock_sell_pressure,0.04612647369503975
ridge_all,fwd_ret_3m,2015,z_network_weighted_degree_x_network_peer_sell_pressure,0.006264106370508671
lgbm_all,fwd_ret_3m,2015,z_owner_count,2.0
lgbm_all,fwd_ret_3m,2015,z_owner_hhi,3.0
lgbm_all,fwd_ret_3m,2015,z_top_owner_share,1.0
lgbm_all,fwd_ret_3m,2015,z_fragility_proxy,0.0
lgbm_all,fwd_ret_3m,2015,z_avg_manager_breadth,1.0
lgbm_all,fwd_ret_3m,2015,z_stock_sell_pressure,5.0
lgbm_all,fwd_ret_3m,2015,z_network_degree,6.0
lgbm_all,fwd_ret_3m,2015,z_network_weighted_degree,0.0
lgbm_all,fwd_ret_3m,2015,z_network_peer_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2015,z_mktcap_proxy,7.0
lgbm_all,fwd_ret_3m,2015,z_vol,5.0
lgbm_all,fwd_ret_3m,2015,z_fragility_proxy_x_stock_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2015,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2015,z_owner_hhi_x_stock_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2015,z_network_weighted_degree_x_network_peer_sell_pressure,0.0
lgbm_no_network,fwd_ret_3m,2015,z_owner_count,0.0
lgbm_no_network,fwd_ret_3m,2015,z_owner_hhi,5.0
lgbm_no_network,fwd_ret_3m,2015,z_top_owner_share,1.0
lgbm_no_network,fwd_ret_3m,2015,z_fragility_proxy,1.0
lgbm_no_network,fwd_ret_3m,2015,z_avg_manager_breadth,3.0
lgbm_no_network,fwd_ret_3m,2015,z_stock_sell_pressure,9.0
lgbm_no_network,fwd_ret_3m,2015,z_mktcap_proxy,3.0
lgbm_no_network,fwd_ret_3m,2015,z_vol,7.0
lgbm_no_network,fwd_ret_3m,2015,z_fragility_proxy_x_stock_sell_pressure,0.0
lgbm_no_network,fwd_ret_3m,2015,z_owner_hhi_x_stock_sell_pressure,1.0
lgbm_network_pressure,fwd_ret_3m,2015,z_stock_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2015,z_network_degree,7.0
lgbm_network_pressure,fwd_ret_3m,2015,z_network_weighted_degree,9.0
lgbm_network_pressure,fwd_ret_3m,2015,z_network_peer_sell_pressure,5.0
lgbm_network_pressure,fwd_ret_3m,2015,z_fragility_proxy_x_stock_sell_pressure,3.0
lgbm_network_pressure,fwd_ret_3m,2015,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2015,z_owner_hhi_x_stock_sell_pressure,6.0
lgbm_network_pressure,fwd_ret_3m,2015,z_network_weighted_degree_x_network_peer_sell_pressure,0.0
ridge_all,fwd_ret_3m,2016,z_owner_count,0.002232733415439725
ridge_all,fwd_ret_3m,2016,z_owner_hhi,0.009355636313557625
ridge_all,fwd_ret_3m,2016,z_top_owner_share,0.005095463711768389
ridge_all,fwd_ret_3m,2016,z_fragility_proxy,0.004246884025633335
ridge_all,fwd_ret_3m,2016,z_avg_manager_breadth,0.008700381964445114
ridge_all,fwd_ret_3m,2016,z_stock_sell_pressure,0.0975896343588829
ridge_all,fwd_ret_3m,2016,z_network_degree,0.014532133005559444
ridge_all,fwd_ret_3m,2016,z_network_weighted_degree,0.006007078103721142
ridge_all,fwd_ret_3m,2016,z_network_peer_sell_pressure,0.007068895734846592
ridge_all,fwd_ret_3m,2016,z_mktcap_proxy,0.0039020399563014507
ridge_all,fwd_ret_3m,2016,z_vol,0.02036108635365963
ridge_all,fwd_ret_3m,2016,z_fragility_proxy_x_stock_sell_pressure,0.015136918053030968
ridge_all,fwd_ret_3m,2016,z_fragility_proxy_x_network_peer_sell_pressure,0.0008016143692657351
ridge_all,fwd_ret_3m,2016,z_owner_hhi_x_stock_sell_pressure,0.04402842000126839
ridge_all,fwd_ret_3m,2016,z_network_weighted_degree_x_network_peer_sell_pressure,0.005908385384827852
lgbm_all,fwd_ret_3m,2016,z_owner_count,73.0
lgbm_all,fwd_ret_3m,2016,z_owner_hhi,78.0
lgbm_all,fwd_ret_3m,2016,z_top_owner_share,21.0
lgbm_all,fwd_ret_3m,2016,z_fragility_proxy,24.0
lgbm_all,fwd_ret_3m,2016,z_avg_manager_breadth,39.0
lgbm_all,fwd_ret_3m,2016,z_stock_sell_pressure,118.0
lgbm_all,fwd_ret_3m,2016,z_network_degree,164.0
lgbm_all,fwd_ret_3m,2016,z_network_weighted_degree,143.0
lgbm_all,fwd_ret_3m,2016,z_network_peer_sell_pressure,14.0
lgbm_all,fwd_ret_3m,2016,z_mktcap_proxy,174.0
lgbm_all,fwd_ret_3m,2016,z_vol,225.0
lgbm_all,fwd_ret_3m,2016,z_fragility_proxy_x_stock_sell_pressure,7.0
lgbm_all,fwd_ret_3m,2016,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2016,z_owner_hhi_x_stock_sell_pressure,53.0
lgbm_all,fwd_ret_3m,2016,z_network_weighted_degree_x_network_peer_sell_pressure,7.0
lgbm_no_network,fwd_ret_3m,2016,z_owner_count,423.0
lgbm_no_network,fwd_ret_3m,2016,z_owner_hhi,350.0
lgbm_no_network,fwd_ret_3m,2016,z_top_owner_share,110.0
lgbm_no_network,fwd_ret_3m,2016,z_fragility_proxy,154.0
lgbm_no_network,fwd_ret_3m,2016,z_avg_manager_breadth,156.0
lgbm_no_network,fwd_ret_3m,2016,z_stock_sell_pressure,616.0
lgbm_no_network,fwd_ret_3m,2016,z_mktcap_proxy,565.0
lgbm_no_network,fwd_ret_3m,2016,z_vol,579.0
lgbm_no_network,fwd_ret_3m,2016,z_fragility_proxy_x_stock_sell_pressure,44.0
lgbm_no_network,fwd_ret_3m,2016,z_owner_hhi_x_stock_sell_pressure,183.0
lgbm_network_pressure,fwd_ret_3m,2016,z_stock_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2016,z_network_degree,7.0
lgbm_network_pressure,fwd_ret_3m,2016,z_network_weighted_degree,11.0
lgbm_network_pressure,fwd_ret_3m,2016,z_network_peer_sell_pressure,3.0
lgbm_network_pressure,fwd_ret_3m,2016,z_fragility_proxy_x_stock_sell_pressure,3.0
lgbm_network_pressure,fwd_ret_3m,2016,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_network_pressure,fwd_ret_3m,2016,z_owner_hhi_x_stock_sell_pressure,5.0
lgbm_network_pressure,fwd_ret_3m,2016,z_network_weighted_degree_x_network_peer_sell_pressure,1.0
ridge_all,fwd_ret_3m,2017,z_owner_count,0.0029827184043824673
ridge_all,fwd_ret_3m,2017,z_owner_hhi,0.008960389532148838
ridge_all,fwd_ret_3m,2017,z_top_owner_share,0.004721985664218664
ridge_all,fwd_ret_3m,2017,z_fragility_proxy,0.004799748305231333
ridge_all,fwd_ret_3m,2017,z_avg_manager_breadth,0.008884765207767487
ridge_all,fwd_ret_3m,2017,z_stock_sell_pressure,0.09535741060972214
ridge_all,fwd_ret_3m,2017,z_network_degree,0.014279107563197613
ridge_all,fwd_ret_3m,2017,z_network_weighted_degree,0.006444006692618132
ridge_all,fwd_ret_3m,2017,z_network_peer_sell_pressure,0.007525630295276642
ridge_all,fwd_ret_3m,2017,z_mktcap_proxy,0.00355512835085392
ridge_all,fwd_ret_3m,2017,z_vol,0.018590692430734634
ridge_all,fwd_ret_3m,2017,z_fragility_proxy_x_stock_sell_pressure,0.012878555804491043
ridge_all,fwd_ret_3m,2017,z_fragility_proxy_x_network_peer_sell_pressure,0.0009274176554754376
ridge_all,fwd_ret_3m,2017,z_owner_hhi_x_stock_sell_pressure,0.04594399407505989
ridge_all,fwd_ret_3m,2017,z_network_weighted_degree_x_network_peer_sell_pressure,0.005219093523919582
lgbm_all,fwd_ret_3m,2017,z_owner_count,72.0
lgbm_all,fwd_ret_3m,2017,z_owner_hhi,75.0
lgbm_all,fwd_ret_3m,2017,z_top_owner_share,18.0
lgbm_all,fwd_ret_3m,2017,z_fragility_proxy,26.0
lgbm_all,fwd_ret_3m,2017,z_avg_manager_breadth,35.0
lgbm_all,fwd_ret_3m,2017,z_stock_sell_pressure,96.0
lgbm_all,fwd_ret_3m,2017,z_network_degree,161.0
lgbm_all,fwd_ret_3m,2017,z_network_weighted_degree,134.0
lgbm_all,fwd_ret_3m,2017,z_network_peer_sell_pressure,12.0
lgbm_all,fwd_ret_3m,2017,z_mktcap_proxy,161.0
lgbm_all,fwd_ret_3m,2017,z_vol,195.0
lgbm_all,fwd_ret_3m,2017,z_fragility_proxy_x_stock_sell_pressure,7.0
lgbm_all,fwd_ret_3m,2017,z_fragility_proxy_x_network_peer_sell_pressure,0.0
lgbm_all,fwd_ret_3m,2017,z_owner_hhi_x_stock_sell_pressure,52.0
lgbm_all,fwd_ret_3m,2017,z_network_weighted_degree_x_network_peer_sell_pressure,6.0
lgbm_no_network,fwd_ret_3m,2017,z_owner_count,540.0
lgbm_no_network,fwd_ret_3m,2017,z_owner_hhi,454.0
lgbm_no_network,fwd_ret_3m,2017,z_top_owner_share,105.0
lgbm_no_network,fwd_ret_3m,2017,z_fragility_proxy,207.0
lgbm_no_network,fwd_ret_3m,2017,z_avg_manager_breadth,173.0
lgbm_no_network,fwd_ret_3m,2017,z_stock_sell_pressure,720.0
lgbm_no_network,fwd_ret_3m,2017,z_mktcap_proxy,700.0
lgbm_no_network,fwd_ret_3m,2017,z_vol,647.0
lgbm_no_network,fwd_ret_3m,2017,z_fragility_proxy_x_stock_sell_pressure,63.0
lgbm_no_network,fwd_ret_3m,2017,z_owner_hhi_x_stock_sell_pressure,201.0
lgbm_network_pressure,fwd_ret_3m,2017,z_stock_sell_pressure,21.0
lgbm_network_pressure,fwd_ret_3m,2017,z_network_degree,33.0
lgbm_network_pressure,fwd_ret_3m,2017,z_network_weighted_degree,37.0
lgbm_network_pressure,fwd_ret_3m,2017,z_network_peer_sell_pressure,9.0
lgbm_network_pressure,fwd_ret_3m,2017,z_fragility_proxy_x_stock_sell_pressure,4.0
lgbm_network_pressure,fwd_ret_3m,2017,z_fragility_proxy_x_network_peer_sell_pressure,1.0
lgbm_network_pressure,fwd_ret_3m,2017,z_owner_hhi_x_stock_sell_pressure,10.0
lgbm_network_pressure,fwd_ret_3m,2017,z_network_weighted_degree_x_network_peer_sell_pressure,5.0
ridge_all,fwd_ret_3m,2018,z_owner_count,0.0020678674336522818
ridge_all,fwd_ret_3m,2018,z_owner_hhi,0.008376616053283215
ridge_all,fwd_ret_3m,2018,z_top_owner_share,0.006251086946576834
ridge_all,fwd_ret_3m,2018,z_fragility_proxy,0.004159235395491123
ridge_all,fwd_ret_3m,2018,z_avg_manager_breadth,0.008582101203501225
ridge_all,fwd_ret_3m,2018,z_stock_sell_pressure,0.09459274262189865
ridge_all,fwd_ret_3m,2018,z_network_degree,0.01308390125632286
ridge_all,fwd_ret_3m,2018,z_network_weighted_degree,0.004822686314582825
ridge_all,fwd_ret_3m,2018,z_network_peer_sell_pressure,0.007527816575020552
ridge_all,fwd_ret_3m,2018,z_mktcap_proxy,0.0014261711621657014
ridge_all,fwd_ret_3m,2018,z_vol,0.020268650725483894
ridge_all,fwd_ret_3m,2018,z_fragility_proxy_x_stock_sell_pressure,0.012444726191461086
ridge_all,fwd_ret_3m,2018,z_fragility_proxy_x_network_peer_sell_pressure,0.001071547856554389
ridge_all,fwd_ret_3m,2018,z_owner_hhi_x_stock_sell_pressure,0.0459204763174057
ridge_all,fwd_ret_3m,2018,z_network_weighted_degree_x_network_peer_sell_pressure,0.004947382491081953
lgbm_all,fwd_ret_3m,2018,z_owner_count,130.0
lgbm_all,fwd_ret_3m,2018,z_owner_hhi,168.0
lgbm_all,fwd_ret_3m,2018,z_top_owner_share,29.0
lgbm_all,fwd_ret_3m,2018,z_fragility_proxy,69.0
lgbm_all,fwd_ret_3m,2018,z_avg_manager_breadth,62.0
lgbm_all,fwd_ret_3m,2018,z_stock_sell_pressure,374.0
lgbm_all,fwd_ret_3m,2018,z_network_degree,273.0
lgbm_all,fwd_ret_3m,2018,z_network_weighted_degree,289.0
lgbm_all,fwd_ret_3m,2018,z_network_peer_sell_pressure,63.0
lgbm_all,fwd_ret_3m,2018,z_mktcap_proxy,331.0
